table_id,geography,category,item,sex,age_group,metric_type,value,source_file
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),At least one PBS mental health-related medication dispensed,Females,16-34,proportion,13.9,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),At least one PBS mental health-related medication dispensed,Females,35-64,proportion,27,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),At least one PBS mental health-related medication dispensed,Females,65-85,proportion,44.5,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),At least one PBS mental health-related medication dispensed,Females,Total,proportion,26.4,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),At least one PBS mental health-related medication dispensed,Persons,16-34,proportion,9.5,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),At least one PBS mental health-related medication dispensed,Persons,35-64,proportion,21,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),At least one PBS mental health-related medication dispensed,Persons,65-85,proportion,30.4,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),At least one PBS mental health-related medication dispensed,Persons,Total,proportion,19.9,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Males,16-34,proportion,80.9,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Males,35-64,proportion,77,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Males,65-85,proportion,70.4,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Males,Total,proportion,76.9,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Females,16-34,proportion,75.6,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Females,35-64,proportion,66.8,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Females,65-85,proportion,51.2,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Females,Total,proportion,66.8,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Persons,16-34,proportion,79.3,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Persons,35-64,proportion,72,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Persons,65-85,proportion,63.2,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),None of the above medications dispensed,Persons,Total,proportion,72.2,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),Total persons with a lifetime mental disorder with no 12-month symptoms(g),Males,16-34,proportion,100,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),Total persons with a lifetime mental disorder with no 12-month symptoms(g),Males,35-64,proportion,100,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),Total persons with a lifetime mental disorder with no 12-month symptoms(g),Males,65-85,proportion,100,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex_T17,Australia,Type of PBS mental health-related medication dispensed(f),Total persons with a lifetime mental disorder with no 12-month symptoms(g),Males,Total,proportion,100,Table 17 - PBS mental health-related medications dispensed in the last 12 months by age and sex.xlsx
